rally,serve,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player,id,train,outcome,gender
5,2,F,36.27014052,0.126852411,0.969316391,4.698645349,TRUE,FALSE,2.861782836,6.776,2.4562,9.252,1.0212,34.52796064,0.847803896,3.987447502,0.893389538,12.0678,0.4864,TRUE,F,0.474559754,TRUE,5025,1,UE,mens
3,2,B,38.49106031,0.175136794,0.881462004,3.995657656,FALSE,FALSE,2.965887186,9.812,0.5114,12.3754,0.9804,28.71941638,0.843592675,0.870122442,4.647102585,12.938,4.0052,FALSE,B,0.521004736,TRUE,8471,1,W,mens
3,2,B,32.58105179,1.045983058,1.110404884,0.165400116,FALSE,TRUE,2.68418635,10.208,0.204,12.46,1.2566,22.6636222,1.084315631,1.368450487,3.727341125,12.8944,0.4662,FALSE,B,0.630247079,TRUE,780,1,UE,mens
3,2,F,40.95005634,1.102293757,0.152089163,3.883025803,FALSE,TRUE,0.880346409,12.3812,2.3444,12.9758,2.9936,32.45036998,0.580640996,2.136410634,4.137562299,12.421,1.1382,FALSE,F,0.431609788,TRUE,8574,1,UE,mens
3,1,F,41.83407758,-0.273607868,0.693267587,7.822442628,FALSE,FALSE,2.859628689,12.1326,1.1124,12.9544,3.8514,26.86038895,1.451976231,3.537381439,2.698721963,12.3772,1.0198,FALSE,F,0.582228335,TRUE,9180,1,UE,mens
3,2,B,33.29118166,-0.048417965,3.48678034,6.217563517,FALSE,FALSE,0.764198194,12.312,2.1112,12.9152,1.642,23.81575215,0.706910635,1.96254775,3.474032773,12.4492,1.2256,FALSE,B,0.557101424,TRUE,4901,1,UE,mens
4,1,B,33.80627784,0.043648717,1.327548618,7.003573028,FALSE,FALSE,3.926192344,7.6516,2.2808,10.7422,0.1406,28.39428746,0.851525409,2.798715461,0.258904285,12.3368,2.182,FALSE,F,0.358430828,FALSE,4587,1,W,mens
3,2,B,32.41768955,0.937599919,2.661131105,0.793814541,FALSE,TRUE,0.537000149,12.4212,2.5282,12.9582,2.5278,30.48508174,0.796749853,2.26665963,2.023546347,12.4334,1.1684,FALSE,B,0.421014074,TRUE,6249,1,UE,mens
3,1,F,33.99474806,0.063809546,1.007771632,4.866208023,FALSE,FALSE,1.504755475,12.2096,1.9634,12.8946,0.6236,17.97753072,0.852561774,3.580734898,7.046280321,12.4556,1.2604,FALSE,F,0.854011383,TRUE,9145,1,W,mens
3,2,F,33.52926206,1.159702447,0.261789553,1.346414042,TRUE,FALSE,0.711136836,12.3368,2.182,12.9582,2.5278,28.10308485,1.077082004,2.967222917,1.673190413,12.4334,1.1684,FALSE,B,0.455765258,TRUE,182,1,UE,mens
4,1,F,39.876368,0.823071798,0.737344183,0.224120221,TRUE,FALSE,4.5274631,6.845,2.4456,10.6126,0.065,26.82596254,0.966776403,2.37972585,3.514525935,12.312,2.1112,FALSE,B,0.572693635,FALSE,7418,1,UE,mens
3,2,F,33.5875433,0.774603713,0.832109614,1.938176986,FALSE,FALSE,1.944452334,12.5124,2.8386,12.8932,0.9318,27.66202304,0.47099503,2.331635184,3.054308386,12.4498,1.2598,FALSE,B,0.391183461,TRUE,4162,1,W,mens
5,2,B,39.53328653,0.540983413,0.747028401,0.344252581,FALSE,TRUE,2.417063748,6.3108,2.437,8.6018,1.6666,31.84412432,0.457967604,1.728362067,3.349667652,11.789,1.352,FALSE,B,0.496536515,TRUE,7318,1,UE,mens
3,1,F,28.1397545,0.260703594,0.998266671,3.68191857,FALSE,FALSE,1.90387925,10.8594,0.2066,12.4588,1.2394,20.27689793,0.060343219,3.247789116,8.987373018,12.8922,0.1446,FALSE,B,0.841555225,TRUE,5173,1,W,mens
3,1,B,36.235881,0.517140914,0.328148159,0.942203458,TRUE,FALSE,5.84107422,12.7256,4.2432,12.8476,1.5966,26.57381484,0.890121663,2.984223748,3.657225234,12.3914,0.9836,TRUE,B,0.565807169,TRUE,9152,1,UE,mens
5,2,F,23.37183487,4.034705521,2.135846343,0.18137361,FALSE,TRUE,3.244604783,12.9582,1.7938,13.2678,1.436,22.86430304,0.56900182,1.750549714,1.888685497,6.995,0.3028,FALSE,B,0.319126829,TRUE,6228,1,FE,mens
7,2,B,22.08257927,1.107346127,0.460372203,0.328566657,FALSE,TRUE,5.052396235,10.2876,4.8002,13.245,0.7038,27.95918982,0.085276665,1.488367735,8.119162999,14.311,4.4888,FALSE,B,0.66558847,TRUE,4122,1,FE,mens
3,1,B,28.55781646,0.100075861,1.235206507,4.949545715,FALSE,FALSE,2.617332153,8.9526,0.7294,10.3348,1.4932,20.7531045,0.035887292,1.321938286,8.264364844,12.039,5.1402,FALSE,F,0.65579501,TRUE,2189,1,W,mens
3,1,B,37.94425295,0.632826172,0.142523412,0.352006828,TRUE,TRUE,3.94156954,12.5168,2.3276,10.4788,1.0462,19.09779706,1.697501307,1.31208553,2.99991928,12.5988,2.6104,FALSE,B,0.763359545,TRUE,4459,1,UE,mens
5,1,F,29.81460186,0.244610247,0.219140712,5.160274399,TRUE,FALSE,1.998190421,13.3678,1.2872,12.7298,0.6064,34.89644368,0.215099126,2.324570308,4.92861746,13.8506,0.6348,TRUE,B,0.479960553,TRUE,9288,1,UE,mens
9,2,F,31.58978704,-0.153618093,2.889942588,7.326734632,FALSE,FALSE,0.760456521,12.3656,1.4288,13.101,1.6224,31.81930916,0.054605808,1.813337907,5.953426686,14.2764,1.3022,TRUE,B,0.541327787,TRUE,1654,1,UE,mens
4,1,F,30.38912747,-0.155313065,3.041617468,7.598857694,FALSE,FALSE,4.196211515,6.45,2.1648,10.2158,0.3136,20.6757133,1.02367423,1.030726785,5.86933521,11.4322,2.2966,TRUE,V,0.654554284,FALSE,2125,1,UE,mens
5,1,F,39.89230462,0.562730779,0.226308935,2.061334515,FALSE,FALSE,0.807185456,13.692,0.2878,13.13,0.8672,31.28691118,1.592417883,3.576646916,2.990234614,15.1612,1.7608,FALSE,F,0.606204185,TRUE,8568,1,W,mens
5,2,B,37.61624018,1.281653424,0.003756871,0.117271146,FALSE,TRUE,2.133362538,13.2214,1.5194,13.5468,0.589,28.40475854,0.648048509,1.167851651,4.816230171,13.5124,3.2864,FALSE,F,0.565284326,TRUE,2716,1,UE,mens
7,2,B,26.74729088,1.422921358,0.146821139,1.601638077,TRUE,FALSE,1.145243328,13.009,0.5766,13.5352,1.5938,30.98662235,1.739457201,3.757033222,0.5159602,13.7216,2.7322,FALSE,F,0.531460668,TRUE,4823,1,UE,mens
3,1,B,29.17628544,0.372447578,0.047339984,4.187092573,FALSE,FALSE,0.894161976,12.4312,1.8812,11.8932,1.167,34.94433897,0.31627735,3.172524146,5.311606722,13.6644,4.8416,FALSE,B,0.470648613,TRUE,3544,1,W,mens
3,2,F,40.61178493,0.115998063,1.146076654,4.67353684,FALSE,FALSE,1.646449525,13.6198,2.1708,12.325,1.1538,28.95778731,1.438807024,3.691405721,1.167074485,11.8548,3.6814,FALSE,U,0.473797882,TRUE,1295,1,W,mens
3,1,B,21.82177555,2.015754499,1.225144338,2.826372514,FALSE,TRUE,4.242547537,12.4888,5.004,11.664,0.8424,28.83583491,0.361084106,0.077243768,6.235678021,13.3936,2.7772,FALSE,F,0.58205302,TRUE,8708,1,FE,mens
5,2,B,31.49769947,0.706249584,1.139580964,3.582411082,TRUE,FALSE,0.991012432,12.8536,0.1644,12.9696,0.8198,33.71664044,0.634496883,2.601992442,4.043639798,13.8446,3.0748,FALSE,F,0.496177436,TRUE,4480,1,UE,mens
7,1,B,32.24020166,-0.192998299,0.968406473,7.437211468,FALSE,FALSE,0.458639815,12.9338,0.0086,13.354,0.1924,32.72190342,0.310502218,2.565017218,6.176785051,14.3642,2.1828,FALSE,F,0.541966217,TRUE,5282,1,UE,mens
3,1,F,25.53789883,0.727324872,0.270503777,0.911583132,FALSE,FALSE,4.338932629,6.0252,0.4554,10.0852,1.0752,19.98258718,2.407353672,3.500073938,6.001026914,12.287,4.677,FALSE,V,0.803492357,TRUE,1878,1,W,mens
3,1,F,39.2733179,0.373148759,0.778106253,2.452246827,FALSE,FALSE,4.489703465,11.7428,5.4658,10.8122,1.0736,21.74356366,2.426898589,0.838996781,2.217393176,13,4.021,FALSE,B,0.777417361,TRUE,3915,1,W,mens
9,2,F,37.60507482,0.295219784,0.339109269,3.54595965,TRUE,FALSE,1.300549376,13.3866,2.3426,14.3214,1.4384,36.227058,1.060698212,1.792968548,2.364432962,14.3214,3.0582,FALSE,F,0.490148813,TRUE,4500,1,UE,mens
12,1,F,37.1838338,1.434856325,2.354636534,0.2794624,FALSE,TRUE,0.422686692,14.8528,2.0048,15.223,1.8008,31.35246446,0.607918727,4.047239507,4.683696512,13.7774,1.725,FALSE,B,0.511656576,FALSE,8096,1,UE,mens
5,1,B,12.50520364,0.196139934,1.093980822,8.643113513,TRUE,FALSE,2.511242314,4.6946,1.1796,6.8066,0.179,27.65647384,1.090398983,1.72065252,7.285662505,13.3788,1.0932,TRUE,V,0.567651013,TRUE,1233,1,UE,mens
3,1,F,30.90863475,1.670198026,1.622557874,1.022491386,FALSE,TRUE,2.715060368,13.5244,1.0342,10.8096,1.0718,22.70259641,1.495660526,3.468964319,0.74727454,12.7454,4.6776,FALSE,B,0.658570356,TRUE,4,1,UE,mens
14,1,F,37.84489379,0.095673745,0.563669703,4.486210472,FALSE,FALSE,0.676667836,13.1026,0.1616,13.387,0.7756,32.47898188,0.455302314,3.983782581,5.502506908,14.4086,2.0388,FALSE,F,0.542234279,FALSE,6291,1,W,mens
7,1,F,33.79066139,1.014400227,1.106234524,1.222507201,TRUE,FALSE,2.717842505,14.5078,3.2378,14.4926,0.52,38.11828618,0.646949034,1.118751494,3.338647425,13.9748,1.35,FALSE,F,0.432161105,TRUE,2262,1,UE,mens
22,2,F,9.306088249,2.177966887,4.271332707,8.830491804,TRUE,FALSE,1.041421432,3.4364,1.7056,4.1608,2.4538,20.318403,0.501994045,1.266346712,8.591652273,5.309,1.7768,TRUE,V,0.273723236,FALSE,8562,1,FE,mens
6,2,F,33.16935323,0.173118302,0.144211661,3.900487705,FALSE,FALSE,1.099969345,13.2612,1.1432,13.4646,0.0622,38.3734711,0.399116073,2.868050238,2.418271558,13.2796,2.038,FALSE,F,0.406857002,FALSE,2899,1,W,mens
6,2,B,23.8550462,-0.63767906,2.138755733,10.55650687,FALSE,FALSE,3.331553355,15.211,4.1114,13.7936,1.0964,36.45416274,0.775177886,0.048551656,2.76062063,14.3066,1.3706,FALSE,B,0.468555598,FALSE,5766,1,FE,mens
7,2,F,33.73624672,1.287170351,0.099221671,1.100882659,TRUE,FALSE,2.630321851,13.296,4.3856,13.857,1.8158,33.60561731,0.535793839,1.18396769,4.949461346,12.913,2.8758,FALSE,F,0.470108677,TRUE,2811,1,UE,mens
6,2,F,40.95416035,1.415386313,3.202310901,4.15170583,FALSE,TRUE,1.477379328,13.5014,1.7796,14.3772,0.5898,29.33450877,0.623729474,2.626471558,4.070665874,12.6974,3.0512,FALSE,F,0.482966421,FALSE,1779,1,UE,mens
17,2,U,35.00845186,-0.016785938,2.272271222,5.744030674,FALSE,FALSE,1.056491117,14.9424,0.2536,14.6896,0.7722,42.32156584,0.11399901,2.476162483,4.753884619,13.111,1.912,FALSE,F,0.366638714,TRUE,4184,1,UE,mens
4,1,V,24.0741158,3.906487838,1.113435459,1.153165175,FALSE,FALSE,5.192741434,15.5144,1.5388,13.8018,3.3634,36.72257026,0.858052695,1.428450492,0.284104204,13.4048,2.1234,FALSE,F,0.43112861,FALSE,1118,1,FE,mens
7,2,F,29.35063111,0.390959659,2.001721348,5.3940472,FALSE,FALSE,4.35846054,5.2174,2.6068,9.0936,0.614,25.88354755,1.262831762,0.449398993,7.130218107,15.2532,1.5306,TRUE,V,0.758684774,TRUE,6188,1,W,mens
10,1,B,15.27315935,0.256873741,1.063982942,2.757511389,FALSE,FALSE,0.825253464,3.7362,0.996,4.5364,0.7942,11.37854447,0.468849968,2.072328657,8.439044704,3.6704,0.7964,FALSE,V,0.362074368,FALSE,4062,1,W,mens
5,1,F,21.21274596,-0.184126589,1.719193195,8.238090595,FALSE,FALSE,2.471740706,6.5094,1.565,8.947,1.1556,34.65359516,1.017559711,3.466274382,5.504879261,15.295,2.4412,TRUE,V,0.524409778,TRUE,6666,1,UE,mens
4,2,F,43.14504266,0.509944431,0.27993198,0.222875658,FALSE,FALSE,3.898915644,13.2764,2.7466,15.4536,0.4878,30.31287583,0.741558363,1.141355137,4.014647823,13.9218,0.1718,TRUE,F,0.551891199,FALSE,5189,1,W,mens
4,1,F,35.29995385,0.38536873,0.055922042,3.322454691,TRUE,FALSE,2.616123743,12.852,3.0428,13.3358,0.4718,19.61728973,0.696873473,1.246750063,3.31934909,10.3316,0.9704,FALSE,U,0.57723733,FALSE,8879,1,UE,mens
15,2,F,37.69953623,0.121651849,0.612385236,2.91003954,TRUE,FALSE,5.159321448,13.55,3.9408,13.5854,1.2184,34.58539537,1.149189722,0.21799071,2.566456561,13.6058,1.198,TRUE,F,0.486167133,TRUE,8144,1,FE,mens
15,2,F,37.67007291,1.447166539,3.115749599,3.611411627,FALSE,TRUE,0.470605482,13.6604,2.9594,13.351,2.6048,34.19525753,1.250602493,1.309400879,2.121885895,14.2262,3.129,FALSE,F,0.505756566,TRUE,727,1,UE,mens
11,1,B,23.27041987,-0.947001285,2.648340326,10.84604786,FALSE,FALSE,5.62754614,14.989,1.0086,14.13,4.553,32.62069394,0.820226521,1.748614347,1.700909852,12.484,0.7338,FALSE,F,0.431824799,TRUE,4845,1,FE,mens
9,2,F,33.67392087,-0.159280109,1.903402876,8.197033697,FALSE,FALSE,2.033862611,13.6572,1.5894,14.1916,0.373,23.02831361,0.84500582,1.802694936,2.465342446,14.5434,0.4264,FALSE,B,0.709561552,TRUE,7271,1,UE,mens
8,1,F,38.19540741,0.505362008,0.320920501,2.578856883,FALSE,FALSE,1.975815578,14.6148,2.3076,14.1792,0.3804,35.61313481,0.598301824,1.981827984,4.144542907,13.783,0.7468,FALSE,F,0.463898853,FALSE,7844,1,W,mens
3,2,F,35.60420609,0.277230145,0.724776361,4.600573895,FALSE,FALSE,2.741943165,10.6094,1.554,10.7958,1.1816,20.9816781,2.386420135,3.596957532,3.834721401,15.9412,3.459,FALSE,B,0.969647071,TRUE,3950,1,W,mens
6,2,F,40.97622533,0.430115406,0.648853928,0.554767434,FALSE,FALSE,1.073451555,14.1994,1.2598,14.0514,2.323,34.8983933,0.777078141,0.736796133,3.649883624,13.2912,0.2074,TRUE,F,0.505573143,FALSE,616,1,W,mens
3,1,B,19.63600279,-0.07241265,1.866907638,6.106002109,FALSE,FALSE,3.41541738,6.7126,0.553,9.8894,0.7012,22.50210757,0.640947279,3.119988745,5.750141972,12.326,4.9726,FALSE,V,0.624492867,TRUE,423,1,FE,mens
6,1,B,21.84704578,0.421651099,0.432384514,3.750864022,TRUE,FALSE,2.776402507,12.0682,4.6768,12.601,1.952,31.00653577,0.332432096,0.812795103,6.406413426,14.8642,3.6354,FALSE,B,0.618192361,FALSE,9452,1,UE,mens
4,2,F,29.84261167,-0.146078542,1.056252045,7.410079658,FALSE,FALSE,2.85068509,13.3664,0.4482,11.3382,1.555,33.01368257,0.797978561,2.6929949,2.059005816,13.1048,0.6682,FALSE,B,0.454820616,FALSE,8819,1,UE,mens
4,1,B,28.44924466,-0.192194384,1.409066134,7.85984741,FALSE,FALSE,1.934318485,15.1504,1.443,14.1628,0.2202,40.84843282,0.655071132,1.756313799,1.382746693,12.8842,1.4,FALSE,F,0.363975131,FALSE,388,1,FE,mens
8,2,B,21.09307396,5.403497006,1.690991191,0.602147332,TRUE,FALSE,6.37099483,15.8836,4.502,15.647,1.8646,33.86823269,0.180721805,1.114851352,6.098238142,13.0528,1.5092,TRUE,B,0.442547425,FALSE,718,1,FE,mens
5,1,F,31.20433769,1.179590361,0.936575456,0.496022154,FALSE,TRUE,5.268522666,10.362,5.3798,12.5432,0.584,23.08635272,1.748479824,1.273293145,5.221401109,15.4592,2.2026,FALSE,B,0.873001002,TRUE,283,1,UE,mens
4,1,B,26.82444568,0.276208741,0.478173564,5.768342391,TRUE,FALSE,6.564696185,14.5114,2.3832,11.697,3.5476,21.94466366,0.511649001,1.088468178,1.087633944,5.2706,0.9922,FALSE,F,0.233513525,FALSE,5634,1,FE,mens
14,2,F,30.77381156,0.500120311,1.18454787,2.593847466,FALSE,FALSE,7.239799738,5.714,1.9286,12.637,0.1896,19.34624611,2.746989455,0.893734851,7.363425323,16.721,2.0434,FALSE,B,1.387114578,FALSE,7504,1,W,mens
3,2,F,25.37123028,0.26261877,0.825967332,6.323707614,TRUE,FALSE,3.14773347,12.8996,3.9002,11.111,1.31,37.92907903,0.978847171,0.695970973,3.467498208,16.175,3.9692,FALSE,F,0.52646288,TRUE,2271,1,UE,mens
7,2,F,17.28659044,0.04265711,0.187522679,3.546104218,TRUE,FALSE,7.988449915,5.9918,3.0278,13.912,1.9858,16.55728845,0.088034937,1.523497044,9.43511701,11.4046,1.9906,FALSE,F,0.908949262,TRUE,8910,1,FE,mens
6,1,U,21.00837324,-0.947000436,0.330234829,2.444341581,TRUE,FALSE,6.312292747,15.8286,4.5952,16.1192,1.7104,32.422727,0.426345414,0.877912554,5.080063971,13.372,0.6732,TRUE,F,0.491258276,FALSE,5904,1,FE,mens
3,1,B,24.78238184,-0.073278402,1.686080725,6.491554585,FALSE,FALSE,1.807857351,9.1046,2.2626,10.3718,0.9732,25.02357702,0.066178427,3.296121119,7.955303813,12.9036,4.526,FALSE,B,0.658984567,TRUE,8846,1,UE,mens
6,2,B,34.79904138,0.973963765,1.633096025,1.609114356,FALSE,TRUE,0.713476138,12.9092,0.1732,13.5854,0.0544,34.19039522,0.553170647,3.116950539,4.608760806,15.3122,1.2042,TRUE,F,0.543231076,FALSE,4589,1,UE,mens
13,2,U,32.55726536,1.039706177,0.576513561,5.40624549,FALSE,FALSE,3.106976537,3.6002,1.9998,5.0454,0.7506,21.94124177,2.410275601,2.492212536,8.783632978,15.7412,1.333,FALSE,V,0.95943863,TRUE,7091,1,W,mens
3,1,B,32.09025015,0.86562981,1.295788298,0.425210108,FALSE,TRUE,1.290367653,11.217,2.2894,10.4308,1.2662,23.23362099,1.000745354,2.410667429,4.110911636,12.9528,4.7048,FALSE,B,0.644805235,TRUE,2801,1,UE,mens
4,2,F,24.37291404,2.005195093,0.740737877,3.989850852,FALSE,TRUE,0.815390777,12.4034,2.504,13.0978,2.9314,31.48150935,0.456181135,0.78575867,2.348703961,12.078,0.9886,FALSE,B,0.445705963,FALSE,4111,1,FE,mens
5,1,B,22.32632833,3.550468444,2.100620619,0.000282164,FALSE,FALSE,0.800803821,12.9396,0.1512,12.282,0.6082,20.18650043,0.035416563,4.044017395,4.592399068,6.9282,1.437,FALSE,B,0.333021492,TRUE,5864,1,W,mens
3,1,F,37.31527409,0.593682835,0.924760236,3.293705309,TRUE,FALSE,2.826473173,13.457,3.0368,11.3606,1.141,26.70306783,1.856980859,2.653310883,1.40923973,13.7318,2.3912,FALSE,F,0.626493918,TRUE,3012,1,UE,mens
3,2,F,37.91270159,0.255675754,1.401295469,5.141050916,FALSE,FALSE,2.781675876,13.455,1.0602,12.0848,1.3606,22.00034386,2.049467531,1.478062033,1.507737496,12.496,4.683,FALSE,B,0.65676627,TRUE,9331,1,W,mens
7,2,F,18.48283389,-0.263818756,2.063514422,10.72229115,FALSE,FALSE,0.375276378,15.4576,2.187,15.652,1.866,42.46217039,0.383190835,1.748169001,2.681609902,11.958,0.341,TRUE,F,0.30839225,TRUE,1095,1,FE,mens
3,2,F,32.3887018,1.256848942,1.781039332,3.495614526,FALSE,TRUE,2.716110528,12.1446,3.9502,10.9988,1.4876,38.10091746,0.425831492,1.530097652,5.904811812,15.6406,4.9888,FALSE,F,0.524066443,TRUE,2112,1,UE,mens
7,1,B,27.88236942,0.976774128,1.117704837,1.834211774,TRUE,FALSE,2.28935978,12.4078,1.8034,13.985,0.144,26.23854211,0.452917205,3.080951198,4.698029489,13.7718,2.8764,FALSE,B,0.640522203,TRUE,4506,1,UE,mens
13,2,F,28.4052358,-0.198726203,1.033987512,8.401254004,FALSE,FALSE,2.769154918,11.8042,0.0382,13.5156,2.2152,24.04551001,1.302312283,3.725745657,2.803345053,13.3598,2.4988,TRUE,F,0.71887914,TRUE,5052,1,UE,mens
7,2,F,22.42057158,-0.043237833,1.780234964,6.554413204,FALSE,FALSE,4.572138231,10.667,2.2068,13.819,1.1052,24.39583199,0.215207481,1.762105072,4.769332725,11.8408,0.5578,FALSE,B,0.559795403,TRUE,4462,1,UE,mens
3,1,B,17.77450608,0.03268372,1.391482812,6.469224954,FALSE,FALSE,2.920849144,7.1516,1.1056,9.5702,0.532,34.24325127,0.292235562,2.174604509,5.434957212,13.325,4.0596,FALSE,V,0.448189639,TRUE,167,1,W,mens
3,2,B,28.12112393,-0.015314811,1.344142773,7.263756878,FALSE,FALSE,3.070832486,13.4866,0.938,11.0666,0.9524,31.73224533,0.749073171,2.015585791,3.172278101,13.628,3.1928,FALSE,F,0.500721868,TRUE,8527,1,W,mens
4,1,U,39.08323723,-0.199174849,0.627256564,7.035862041,TRUE,FALSE,2.492475147,13.6362,2.7752,13.4512,0.2896,36.37553832,0.570169674,1.277615773,3.192985119,12.5536,0.3782,FALSE,F,0.410238124,FALSE,2572,1,UE,mens
13,2,B,25.75794328,0.214227146,1.035610064,1.533277525,FALSE,FALSE,6.428476174,7.4914,5.339,12.583,1.4146,14.23256632,0.740566388,0.530178587,7.710300895,7.547,3.2676,FALSE,B,0.632235684,TRUE,7041,1,W,mens
5,2,B,28.62791647,0.969083035,0.322605585,0.907816878,TRUE,FALSE,2.182502866,13.1926,2.701,12.88,0.541,36.87135702,0.324148617,1.644791539,3.817849614,10.9558,1.5158,FALSE,B,0.334645452,TRUE,8046,1,FE,mens
4,1,B,25.44610629,1.40816621,0.62823259,2.017204332,TRUE,FALSE,2.805409631,15.324,4.5224,14.6968,1.788,33.97496636,0.214187514,2.084242816,5.096230113,10.1814,4.3892,FALSE,B,0.341917032,FALSE,8764,1,FE,mens
3,2,B,37.28659507,-0.038077624,2.508095447,6.784023223,FALSE,FALSE,2.191590336,11.904,1.558,11.6072,0.6134,25.2406752,0.526895953,2.052287761,5.662232301,12.1668,1.7256,FALSE,B,0.549670393,TRUE,3794,1,UE,mens
10,1,F,35.83987008,-0.40947593,2.219306344,8.420424679,FALSE,FALSE,4.721355644,11.5682,3.8376,12.8308,0.7118,27.7823303,0.134303683,2.774425181,5.836976759,15.9576,2.2686,TRUE,B,0.695206054,FALSE,9238,1,UE,mens
3,2,F,32.81233906,0.423122606,1.308534765,2.593295094,FALSE,FALSE,2.509153554,9.7192,2.7156,11.3562,0.814,22.82214574,0.222667572,3.162552716,8.454622141,11.6164,4.5488,FALSE,F,0.633459578,TRUE,1195,1,W,mens
6,1,F,29.79732085,0.161639706,0.647621061,3.084539628,FALSE,FALSE,9.235037509,7.688,2.524,15.7008,2.0674,11.04292032,0.574052874,1.081955351,7.53259701,5.3676,0.4992,FALSE,B,0.564266857,FALSE,1148,1,W,mens
4,1,B,30.45671677,-0.213037622,2.746070871,8.567514872,FALSE,FALSE,3.381549337,15.6008,2.5734,13.6834,0.212,34.12402295,0.232768979,1.359071701,4.949426661,10.8838,0.029,TRUE,F,0.357498883,FALSE,6963,1,FE,mens
4,1,B,23.03268467,1.510924103,1.618275064,0.349182585,FALSE,TRUE,1.517973135,12.1476,3.0768,12.8664,1.7398,36.30785867,0.482997424,1.427572197,2.121581698,6.7928,4.875,FALSE,B,0.203883169,FALSE,1619,1,FE,mens
6,1,B,23.68711826,2.257601617,0.038511039,0.613296926,FALSE,FALSE,3.609167023,15.4786,5.1558,16.083,1.5976,36.14125874,0.125395815,1.7207635,5.816289402,10.383,5.3788,FALSE,F,0.346537424,FALSE,3344,1,FE,mens
7,2,F,38.85743139,0.07721531,0.114605366,5.158391146,FALSE,FALSE,2.24634374,13.4956,1.762,13.7364,0.4714,36.07696885,0.527555024,1.685086207,3.94800452,15.7666,0.3842,FALSE,B,0.498874166,TRUE,983,1,W,mens
3,2,B,34.56887778,0.058446881,0.211367628,5.425292008,TRUE,FALSE,1.813432237,12.9936,1.189,11.8064,0.1818,36.33151275,0.633488359,1.958329237,2.67417782,15.9724,2.991,FALSE,F,0.507982917,TRUE,752,1,UE,mens
10,1,F,19.71060091,-0.556902033,2.458806736,10.69881946,FALSE,FALSE,6.991434537,10.5616,3.4314,12.6818,3.2308,16.8823383,0.85825509,1.570927363,4.263666339,4.0032,1.5482,TRUE,F,0.276198224,FALSE,7974,1,FE,mens
3,1,B,34.52953394,5.338277867,3.647843485,5.73731663,FALSE,FALSE,1.764222208,12.3966,0.8304,11.3158,0.564,22.07865798,1.301184014,2.486433646,2.41764252,13.2326,3.4406,FALSE,F,0.703704548,TRUE,9377,1,UE,mens
4,2,F,40.47455419,0.350868151,0.328852817,2.538456398,TRUE,FALSE,2.748541388,12.9358,3.0686,13.7428,0.4412,36.11511632,0.433082071,1.966895836,6.241454542,14.9882,1.7304,FALSE,F,0.508888798,FALSE,8295,1,UE,mens
3,1,F,36.73302915,0.480227837,1.220894314,2.042088311,FALSE,FALSE,2.236015859,9.8526,0.8748,11.4312,0.7088,20.7289081,0.410841091,3.210689217,6.960135097,13.2774,5.185,FALSE,F,0.783435313,TRUE,4103,1,W,mens
13,1,F,41.48863877,0.292184929,0.14304025,1.700701468,TRUE,FALSE,4.293865359,14.5126,4.2284,13.9872,0.0332,36.20124953,0.800952014,0.294808359,3.569829688,14.4966,0.6112,TRUE,F,0.48523429,TRUE,9172,1,FE,mens
6,2,F,31.13807714,0.552778578,0.613808952,4.357957042,TRUE,FALSE,1.892811771,13.8832,1.0802,13.9826,0.81,38.19705605,0.924995501,2.535995612,2.978505505,15.6392,0.8358,TRUE,F,0.489986754,FALSE,9042,1,UE,mens
4,2,F,34.48658421,-0.05855639,2.07217895,6.699534681,FALSE,FALSE,2.54102207,15.4574,0.8662,15.3724,1.6734,39.19961976,0.128291684,1.743023411,4.878747228,12.6116,4.3826,FALSE,U,0.375796392,FALSE,4052,1,UE,mens
5,1,B,20.92242512,1.001263272,0.114837612,1.74261007,FALSE,FALSE,2.590850648,4.0356,0.1084,6.6024,0.2438,25.23694154,1.521519501,2.928769392,8.282273367,13.3968,3.7042,TRUE,V,0.652307515,TRUE,1452,1,W,mens
18,1,B,24.02106111,1.77413895,0.495882647,0.160894799,FALSE,TRUE,0.470817884,13.6806,3.2154,14.0428,2.9146,32.72644075,0.361607493,1.414095114,4.721721952,11.6118,3.1118,FALSE,F,0.427109943,FALSE,8464,1,FE,mens
4,1,F,24.75669053,2.28398691,1.268214572,0.380893112,FALSE,TRUE,4.204024253,15.171,2.2092,13.3364,1.5734,38.90269679,0.898781288,0.501244366,0.15513466,12.4432,5.906,FALSE,F,0.363461979,FALSE,7367,1,FE,mens
11,2,B,24.69489656,2.605228908,2.38981388,0.621453331,FALSE,TRUE,2.583965526,15.3652,1.7714,14.3642,0.6108,41.78281023,0.328364749,1.388285668,2.872816855,13.4532,1.5854,FALSE,F,0.367941564,TRUE,3519,1,FE,mens
3,2,F,34.87033398,1.116028656,0.843956954,0.74325883,FALSE,TRUE,1.40338364,12.498,1.8294,11.892,0.5636,40.24091147,0.046095875,3.42672224,6.557672368,15.385,4.8986,FALSE,F,0.457591558,TRUE,1155,1,UE,mens
